experiment,amountpeople,match,iPhone
4619,10000,0,0
4620,10000,7,5
4621,10000,3,3
4622,10000,0,0
4623,10000,34,6
4624,10000,0,0
4625,10000,0,0
4626,10000,7,3
4627,10000,20,7
4628,10000,0,0
4629,10000,14,6
4630,10000,8,4
4631,10000,0,0
4632,10000,0,0
4633,10000,0,0
4634,10000,29,29
4635,10000,8,8
4636,10000,0,0
4637,10000,12,3
4638,10000,3,1
4639,10000,1,1
4640,10000,15,15
4641,10000,14,7
4642,10000,13,6
4643,10000,3,1
4644,10000,7,7
4645,10000,0,0
4646,10000,7,7
4647,10000,3,3
4648,10000,0,0
4649,10000,4,4
4650,10000,3,3
4651,10000,14,6
4652,10000,7,1
4653,10000,8,8
4654,10000,23,9
4655,10000,20,6
4656,10000,0,0
4657,10000,1,1
4658,10000,2,2
4659,10000,16,3
4660,10000,3,3
4661,10000,1,1
4662,10000,0,0
4663,10000,26,11
4664,10000,12,12
4665,10000,31,9
4666,10000,26,26
4667,10000,1,0
4668,10000,0,0
4669,10000,1,1
4670,10000,1,0
4671,10000,29,29
4672,10000,11,3
4673,10000,0,0
4674,10000,4,4
4675,10000,9,9
4676,10000,0,0
4677,10000,0,0
4678,10000,9,1
4679,10000,1,1
4680,10000,9,2
4681,10000,0,0
4682,10000,19,19
4683,10000,0,0
4684,10000,0,0
4685,10000,9,6
4686,10000,13,2
4687,10000,0,0
4688,10000,1,0
4689,10000,11,11
4690,10000,0,0
4691,10000,3,1
4692,10000,3,1
4693,10000,3,0
4694,10000,1,0
4695,10000,0,0
4696,10000,0,0
4697,10000,32,15
4698,10000,8,8
4699,10000,2,0
4700,10000,12,12
4701,10000,1,1
4702,10000,0,0
4703,10000,13,4
4704,10000,6,1
4705,10000,7,4
4706,10000,2,1
4707,10000,27,7
4708,10000,5,2
4709,10000,2,2
4710,10000,13,4
4711,10000,1,0
4712,10000,4,3
4713,10000,14,14
4714,10000,2,2
4715,10000,14,5
4716,10000,40,23
4717,10000,0,0
4718,10000,3,3
4719,10000,0,0
4720,10000,5,1
4721,10000,8,3
4722,10000,0,0
4723,10000,8,2
4724,10000,2,2
4725,10000,1,0
4726,10000,18,9
4727,10000,10,7
4728,10000,3,1
4729,10000,1,0
4730,10000,0,0
4731,10000,6,6
4732,10000,8,1
4733,10000,4,4
4734,10000,5,1
4735,10000,13,13
4736,10000,4,1
4737,10000,6,6
4738,10000,2,0
4739,10000,0,0
4740,10000,11,5
4741,10000,7,7
4742,10000,0,0
4743,10000,0,0
4744,10000,0,0
4745,10000,18,18
4746,10000,22,22
4747,10000,3,2
4748,10000,25,10
4749,10000,11,3
4750,10000,1,0
4751,10000,36,17
4752,10000,7,3
4753,10000,13,3
4754,10000,0,0
4755,10000,6,3
4756,10000,0,0
4757,10000,0,0
4758,10000,3,3
4759,10000,27,27
4760,10000,10,6
4761,10000,1,1
4762,10000,10,10
4763,10000,10,2
4764,10000,0,0
4765,10000,0,0
4766,10000,6,2
4767,10000,1,1
4768,10000,13,13
4769,10000,1,0
4770,10000,20,6
4771,10000,21,8
4772,10000,9,1
4773,10000,7,4
4774,10000,0,0
4775,10000,2,1
4776,10000,3,1
4777,10000,15,8
4778,10000,1,1
4779,10000,0,0
4780,10000,1,1
4781,10000,0,0
4782,10000,3,3
4783,10000,2,1
4784,10000,7,3
4785,10000,16,16
4786,10000,6,6
4787,10000,1,1
4788,10000,19,10
4789,10000,0,0
4790,10000,2,1
4791,10000,2,1
4792,10000,16,5
4793,10000,0,0
4794,10000,35,12
4795,10000,0,0
4796,10000,2,1
4797,10000,1,1
4798,10000,5,2
4799,10000,3,3
4800,10000,6,1
4801,10000,5,2
4802,10000,21,10
4803,10000,3,2
4804,10000,11,11
4805,10000,4,4
4806,10000,17,5
4807,10000,0,0
4808,10000,2,0
4809,10000,3,1
4810,10000,0,0
4811,10000,10,10
4812,10000,16,4
4813,10000,0,0
4814,10000,16,16
4815,10000,15,4
4816,10000,5,2
4817,10000,0,0
4818,10000,2,0
4819,10000,11,6
4820,10000,0,0
4821,10000,8,0
4822,10000,5,5
4823,10000,0,0
4824,10000,9,3
4825,10000,7,1
4826,10000,3,0
4827,10000,19,19
4828,10000,0,0
4829,10000,3,3
4830,10000,0,0
4831,10000,6,3
4832,10000,2,2
4833,10000,4,2
4834,10000,16,16
4835,10000,4,4
4836,10000,2,0
4837,10000,12,12
4838,10000,9,4
4839,10000,0,0
4840,10000,13,13
4841,10000,0,0
4842,10000,5,1
4843,10000,22,22
4844,10000,1,0
4845,10000,27,11
4846,10000,1,1
4847,10000,4,3
4848,10000,3,3
4849,10000,8,8
4850,10000,1,0
4851,10000,0,0
4852,10000,13,6
4853,10000,25,10
4854,10000,7,4
4855,10000,3,3
4856,10000,1,0
4857,10000,4,4
4858,10000,4,2
4859,10000,3,0
4860,10000,2,0
4861,10000,0,0
4862,10000,20,4
4863,10000,0,0
4864,10000,2,0
4865,10000,1,1
4866,10000,4,2
4867,10000,9,9
4868,10000,0,0
4869,10000,0,0
4870,10000,13,2
4871,10000,1,1
4872,10000,2,2
4873,10000,7,7
4874,10000,0,0
4875,10000,2,2
4876,10000,1,0
4877,10000,0,0
4878,10000,2,0
4879,10000,22,8
4880,10000,10,2
4881,10000,9,4
4882,10000,2,1
4883,10000,17,17
4884,10000,18,8
4885,10000,0,0
4886,10000,5,3
4887,10000,0,0
4888,10000,11,11
4889,10000,1,0
4890,10000,19,8
4891,10000,2,1
4892,10000,0,0
4893,10000,2,0
4894,10000,5,3
4895,10000,1,1
4896,10000,0,0
4897,10000,2,0
4898,10000,0,0
4899,10000,0,0
4900,10000,1,1
4901,10000,4,4
4902,10000,0,0
4903,10000,6,4
4904,10000,3,3
4905,10000,17,17
4906,10000,27,27
4907,10000,23,7
4908,10000,3,3
4909,10000,3,3
4910,10000,14,14
4911,10000,0,0
4912,10000,2,1
4913,10000,4,4
4914,10000,1,0
4915,10000,0,0
4916,10000,2,2
4917,10000,1,1
4918,10000,14,5
4919,10000,1,1
4920,10000,9,9
4921,10000,16,4
4922,10000,31,31
4923,10000,0,0
4924,10000,0,0
4925,10000,15,15
4926,10000,1,1
4927,10000,0,0
4928,10000,2,0
4929,10000,0,0
4930,10000,14,14
4931,10000,1,0
4932,10000,42,18
4933,10000,14,14
4934,10000,2,1
4935,10000,1,0
4936,10000,1,0
4937,10000,8,5
4938,10000,6,2
4939,10000,2,0
4940,10000,24,5
4941,10000,0,0
4942,10000,1,1
4943,10000,5,2
4944,10000,0,0
4945,10000,4,4
4946,10000,2,1
4947,10000,0,0
4948,10000,0,0
4949,10000,9,2
4950,10000,18,7
4951,10000,0,0
4952,10000,0,0
4953,10000,11,11
4954,10000,11,6
4955,10000,8,5
4956,10000,3,3
4957,10000,0,0
4958,10000,0,0
4959,10000,4,4
4960,10000,16,4
4961,10000,1,1
4962,10000,1,1
4963,10000,1,1
4964,10000,0,0
4965,10000,4,0
4966,10000,0,0
4967,10000,5,5
4968,10000,1,1
4969,10000,4,4
4970,10000,0,0
4971,10000,5,0
4972,10000,9,9
4973,10000,4,4
4974,10000,18,18
4975,10000,0,0
4976,10000,12,12
4977,10000,3,0
4978,10000,1,0
4979,10000,10,10
4980,10000,2,2
4981,10000,4,0
4982,10000,10,2
4983,10000,12,4
4984,10000,3,3
4985,10000,10,2
4986,10000,2,2
4987,10000,10,2
4988,10000,7,7
4989,10000,0,0
4990,10000,0,0
4991,10000,15,9
4992,10000,9,9
4993,10000,0,0
4994,10000,28,16
4995,10000,0,0
4996,10000,8,8
4997,10000,21,21
4998,10000,0,0
4999,10000,1,0
5000,10000,7,7
5001,10000,0,0
5002,10000,2,1
5003,10000,2,0
5004,10000,4,2
5005,10000,4,4
5006,10000,0,0
5007,10000,2,2
5008,10000,5,4
5009,10000,0,0
5010,10000,8,3
5011,10000,1,0
5012,10000,7,7
5013,10000,0,0
5014,10000,13,13
5015,10000,3,1
5016,10000,2,2
5017,10000,39,39
5018,10000,0,0
5019,10000,1,1
5020,10000,7,7
5021,10000,2,2
5022,10000,5,5
5023,10000,0,0
5024,10000,8,8
5025,10000,20,20
5026,10000,3,2
5027,10000,0,0
5028,10000,1,1
5029,10000,4,4
5030,10000,0,0
5031,10000,5,2
5032,10000,1,0
5033,10000,2,2
5034,10000,18,18
5035,10000,6,5
5036,10000,2,1
5037,10000,16,16
5038,10000,7,7
5039,10000,1,1
5040,10000,13,4
5041,10000,1,1
5042,10000,2,0
5043,10000,2,2
5044,10000,1,0
5045,10000,2,1
5046,10000,5,0
5047,10000,18,8
5048,10000,0,0
5049,10000,0,0
5050,10000,9,5
5051,10000,28,28
5052,10000,2,2
5053,10000,8,3
5054,10000,7,3
5055,10000,0,0
5056,10000,3,1
5057,10000,0,0
5058,10000,17,9
5059,10000,12,3
5060,10000,2,2
5061,10000,0,0
5062,10000,2,1
5063,10000,0,0
5064,10000,5,5
5065,10000,8,3
5066,10000,1,0
5067,10000,1,0
5068,10000,4,3
5069,10000,1,1
5070,10000,18,5
5071,10000,2,1
5072,10000,6,1
5073,10000,0,0
5074,10000,2,1
5075,10000,5,4
5076,10000,1,1
5077,10000,4,4
5078,10000,2,2
5079,10000,0,0
5080,10000,4,1
5081,10000,9,5
5082,10000,24,24
5083,10000,0,0
5084,10000,0,0
5085,10000,8,3
5086,10000,29,10
5087,10000,0,0
5088,10000,2,1
5089,10000,0,0
5090,10000,47,16
5091,10000,1,1
5092,10000,1,1
5093,10000,10,4
5094,10000,2,0
5095,10000,3,2
5096,10000,26,26
5097,10000,4,4
5098,10000,1,0
5099,10000,0,0
5100,10000,0,0
5101,10000,2,2
5102,10000,0,0
5103,10000,1,1
5104,10000,0,0
5105,10000,0,0
5106,10000,2,2
5107,10000,0,0
5108,10000,8,8
5109,10000,7,3
5110,10000,7,7
5111,10000,0,0
5112,10000,7,7
5113,10000,0,0
5114,10000,1,0
5115,10000,0,0
5116,10000,3,3
5117,10000,24,8
5118,10000,1,0
5119,10000,0,0
5120,10000,11,3
5121,10000,0,0
5122,10000,11,8
5123,10000,18,18
5124,10000,3,0
5125,10000,3,2
5126,10000,1,1
5127,10000,2,2
5128,10000,5,3
5129,10000,13,13
5130,10000,0,0
5131,10000,1,0
5132,10000,1,1
5133,10000,4,0
5134,10000,17,17
5135,10000,3,1
5136,10000,0,0
5137,10000,0,0
5138,10000,0,0
5139,10000,2,0
5140,10000,3,3
5141,10000,10,4
5142,10000,0,0
5143,10000,7,7
5144,10000,14,4
5145,10000,0,0
5146,10000,2,0
5147,10000,0,0
5148,10000,3,0
5149,10000,8,1
5150,10000,0,0
5151,10000,17,17
5152,10000,6,3
5153,10000,0,0
5154,10000,21,21
5155,10000,0,0
5156,10000,22,22
5157,10000,0,0
5158,10000,1,0
5159,10000,1,0
5160,10000,11,5
5161,10000,4,4
5162,10000,13,3
5163,10000,0,0
5164,10000,15,15
5165,10000,4,2
5166,10000,4,0
5167,10000,10,5
5168,10000,1,1
5169,10000,0,0
5170,10000,2,0
5171,10000,1,1
5172,10000,4,0
5173,10000,1,0
5174,10000,16,2
5175,10000,2,0
5176,10000,20,6
5177,10000,1,1
5178,10000,0,0
5179,10000,0,0
5180,10000,10,4
5181,10000,9,2
5182,10000,1,1
5183,10000,0,0
5184,10000,4,1
5185,10000,4,0
5186,10000,2,1
5187,10000,6,6
5188,10000,15,4
5189,10000,2,1
5190,10000,4,4
5191,10000,1,1
5192,10000,0,0
5193,10000,8,8
5194,10000,0,0
5195,10000,9,2
5196,10000,13,13
5197,10000,0,0
5198,10000,2,0
5199,10000,1,0
5200,10000,9,4
5201,10000,17,17
5202,10000,2,2
5203,10000,4,3
5204,10000,1,0
5205,10000,0,0
5206,10000,14,7
5207,10000,11,5
5208,10000,4,4
5209,10000,0,0
5210,10000,8,3
5211,10000,3,3
5212,10000,0,0
5213,10000,8,4
5214,10000,8,2
5215,10000,16,16
5216,10000,0,0
5217,10000,0,0
5218,10000,0,0
5219,10000,12,7
5220,10000,0,0
5221,10000,5,2
5222,10000,0,0
5223,10000,14,14
5224,10000,20,20
5225,10000,18,9
5226,10000,3,1
5227,10000,1,1
5228,10000,1,1
5229,10000,1,0
5230,10000,0,0
5231,10000,2,0
5232,10000,0,0
5233,10000,1,1
5234,10000,37,10
5235,10000,2,0
5236,10000,5,2
5237,10000,13,13
5238,10000,4,1
5239,10000,5,2
5240,10000,20,6
5241,10000,0,0
5242,10000,0,0
5243,10000,2,1
5244,10000,4,4
5245,10000,20,20
5246,10000,0,0
5247,10000,0,0
5248,10000,1,1
5249,10000,3,2
5250,10000,1,0
5251,10000,5,5
5252,10000,7,4
5253,10000,1,1
5254,10000,0,0
5255,10000,0,0
5256,10000,1,1
5257,10000,3,1
5258,10000,3,3
5259,10000,0,0
5260,10000,15,15
5261,10000,0,0
5262,10000,1,0
5263,10000,23,23
5264,10000,0,0
5265,10000,14,5
5266,10000,4,1
5267,10000,25,11
5268,10000,0,0
5269,10000,2,2
5270,10000,8,3
5271,10000,5,2
5272,10000,7,7
5273,10000,4,4
5274,10000,1,1
5275,10000,2,2
5276,10000,1,1
5277,10000,4,4
5278,10000,3,3
5279,10000,2,1
5280,10000,2,2
5281,10000,4,1
5282,10000,22,22
5283,10000,27,10
5284,10000,3,1
5285,10000,3,0
5286,10000,0,0
5287,10000,2,2
5288,10000,0,0
5289,10000,32,11
5290,10000,1,1
5291,10000,0,0
5292,10000,1,1
5293,10000,7,3
5294,10000,0,0
5295,10000,2,0
5296,10000,2,1
5297,10000,1,0
5298,10000,4,3
5299,10000,1,1
5300,10000,4,1
5301,10000,0,0
5302,10000,8,4
5303,10000,24,11
5304,10000,1,0
5305,10000,6,6
5306,10000,0,0
5307,10000,4,4
5308,10000,4,1
5309,10000,4,3
5310,10000,2,2
5311,10000,11,11
5312,10000,22,8
5313,10000,2,0
5314,10000,1,1
5315,10000,37,14
5316,10000,1,0
5317,10000,0,0
5318,10000,9,4
5319,10000,8,4
5320,10000,11,5
5321,10000,13,8
5322,10000,2,1
5323,10000,1,1
5324,10000,2,1
5325,10000,6,6
5326,10000,14,2
5327,10000,0,0
5328,10000,7,3
5329,10000,5,5
5330,10000,14,4
5331,10000,6,6
5332,10000,3,0
5333,10000,7,7
5334,10000,0,0
5335,10000,0,0
5336,10000,1,1
5337,10000,2,2
5338,10000,20,11
5339,10000,11,6
5340,10000,5,5
5341,10000,1,1
5342,10000,1,1
5343,10000,3,0
5344,10000,27,9
5345,10000,7,2
5346,10000,0,0
5347,10000,2,2
5348,10000,0,0
5349,10000,11,11
5350,10000,0,0
5351,10000,4,4
5352,10000,25,11
5353,10000,24,24
5354,10000,12,2
5355,10000,4,4
5356,10000,3,0
5357,10000,2,2
5358,10000,1,0
5359,10000,8,8
5360,10000,2,2
5361,10000,2,0
5362,10000,4,4
5363,10000,1,1
5364,10000,11,5
5365,10000,4,4
5366,10000,1,1
5367,10000,3,3
5368,10000,8,5
5369,10000,4,4
5370,10000,1,1
5371,10000,3,1
5372,10000,23,7
5373,10000,1,0
5374,10000,1,0
5375,10000,0,0
5376,10000,0,0
5377,10000,4,4
5378,10000,2,2
5379,10000,3,0
5380,10000,8,3
5381,10000,5,4
5382,10000,0,0
5383,10000,19,6
5384,10000,0,0
5385,10000,3,0
5386,10000,0,0
5387,10000,0,0
5388,10000,1,1
5389,10000,0,0
5390,10000,46,46
5391,10000,0,0
5392,10000,1,1
5393,10000,14,14
5394,10000,2,0
5395,10000,0,0
5396,10000,1,1
5397,10000,7,3
5398,10000,4,0
5399,10000,5,3
5400,10000,2,2
5401,10000,1,1
5402,10000,0,0
5403,10000,9,3
5404,10000,14,5
5405,10000,1,0
5406,10000,2,2
5407,10000,11,2
5408,10000,4,2
5409,10000,3,2
5410,10000,10,3
5411,10000,0,0
5412,10000,0,0
5413,10000,14,14
5414,10000,2,2
5415,10000,0,0
5416,10000,20,10
5417,10000,7,4
5418,10000,0,0
5419,10000,4,4
5420,10000,0,0
5421,10000,10,10
5422,10000,0,0
5423,10000,2,2
5424,10000,0,0
5425,10000,4,1
5426,10000,2,0
5427,10000,1,0
5428,10000,2,1
5429,10000,1,0
5430,10000,6,2
5431,10000,4,4
5432,10000,8,2
5433,10000,1,1
5434,10000,0,0
5435,10000,5,2
5436,10000,18,18
5437,10000,18,18
5438,10000,7,3
5439,10000,0,0
5440,10000,0,0
5441,10000,7,5
5442,10000,3,2
5443,10000,1,0
5444,10000,1,0
5445,10000,0,0
5446,10000,4,1
5447,10000,4,2
5448,10000,5,5
5449,10000,12,3
5450,10000,9,9
5451,10000,0,0
5452,10000,4,4
5453,10000,11,11
5454,10000,6,3
5455,10000,7,7
5456,10000,17,4
5457,10000,15,15
5458,10000,2,1
5459,10000,1,1
5460,10000,4,4
5461,10000,4,1
5462,10000,1,1
5463,10000,0,0
5464,10000,0,0
5465,10000,35,35
5466,10000,17,6
5467,10000,3,2
5468,10000,9,3
5469,10000,6,6
5470,10000,1,0
5471,10000,7,7
5472,10000,0,0
5473,10000,4,0
5474,10000,14,6
5475,10000,2,2
5476,10000,0,0
5477,10000,20,20
5478,10000,0,0
5479,10000,4,4
5480,10000,1,0
5481,10000,2,2
5482,10000,1,0
5483,10000,10,4
5484,10000,1,1
5485,10000,2,1
5486,10000,0,0
5487,10000,17,17
5488,10000,0,0
5489,10000,2,1
5490,10000,2,2
5491,10000,1,1
5492,10000,17,5
5493,10000,3,3
5494,10000,1,0
5495,10000,22,9
5496,10000,2,2
5497,10000,23,23
5498,10000,1,1
5499,10000,0,0
5500,10000,1,1
5501,10000,0,0
5502,10000,22,3
5503,10000,12,3
5504,10000,1,1
5505,10000,11,11
5506,10000,3,3
5507,10000,1,1
5508,10000,1,1
5509,10000,5,3
5510,10000,0,0
5511,10000,14,5
5512,10000,3,3
5513,10000,1,1
5514,10000,7,7
5515,10000,0,0
5516,10000,7,7
5517,10000,8,4
5518,10000,45,18
5519,10000,5,1
5520,10000,5,2
5521,10000,8,8
5522,10000,7,2
5523,10000,0,0
5524,10000,28,8
5525,10000,1,0
5526,10000,0,0
5527,10000,2,1
5528,10000,3,3
5529,10000,1,1
5530,10000,5,4
5531,10000,1,0
5532,10000,0,0
5533,10000,1,0
5534,10000,0,0
5535,10000,3,2
5536,10000,7,7
5537,10000,39,16
5538,10000,11,0
5539,10000,0,0
5540,10000,2,2
5541,10000,5,0
5542,10000,0,0
5543,10000,18,18
5544,10000,22,5
5545,10000,0,0
5546,10000,12,12
5547,10000,9,5
5548,10000,2,2
5549,10000,14,14
5550,10000,9,2
5551,10000,5,0
5552,10000,18,18
5553,10000,1,1
5554,10000,1,1
5555,10000,5,2
5556,10000,1,1
5557,10000,0,0
5558,10000,2,2
5559,10000,0,0
5560,10000,4,4
5561,10000,0,0
5562,10000,5,1
5563,10000,3,2
5564,10000,2,1
5565,10000,10,1
5566,10000,0,0
5567,10000,0,0
5568,10000,11,6
5569,10000,16,6
5570,10000,1,1
5571,10000,3,0
5572,10000,0,0
5573,10000,9,9
5574,10000,3,3
5575,10000,0,0
5576,10000,9,9
5577,10000,3,3
5578,10000,2,2
5579,10000,5,2
5580,10000,2,2
5581,10000,6,6
5582,10000,0,0
5583,10000,1,1
5584,10000,1,1
5585,10000,0,0
5586,10000,10,6
5587,10000,0,0
5588,10000,1,1
5589,10000,3,0
5590,10000,1,1
5591,10000,1,0
5592,10000,2,1
5593,10000,0,0
5594,10000,12,5
5595,10000,10,6
5596,10000,1,0
5597,10000,0,0
5598,10000,1,0
5599,10000,5,1
5600,10000,0,0
5601,10000,1,1
5602,10000,19,5
5603,10000,0,0
5604,10000,8,8
5605,10000,2,2
5606,10000,5,1
5607,10000,3,3
5608,10000,0,0
5609,10000,1,0
5610,10000,0,0
5611,10000,1,0
5612,10000,4,0
5613,10000,3,0
5614,10000,0,0
5615,10000,5,5
5616,10000,8,3
5617,10000,21,9
5618,10000,5,2
5619,10000,0,0
5620,10000,19,19
5621,10000,0,0
5622,10000,13,6
5623,10000,48,22
5624,10000,6,3
5625,10000,4,1
5626,10000,28,7
5627,10000,2,2
5628,10000,13,4
5629,10000,3,0
5630,10000,0,0
5631,10000,0,0
5632,10000,2,2
5633,10000,2,2
5634,10000,12,4
5635,10000,1,1
5636,10000,1,1
5637,10000,3,2
5638,10000,8,2
5639,10000,10,4
5640,10000,7,7
5641,10000,10,3
5642,10000,0,0
5643,10000,5,2
5644,10000,9,4
5645,10000,5,2
5646,10000,1,0
5647,10000,5,1
5648,10000,2,0
5649,10000,0,0
5650,10000,3,2
5651,10000,14,5
5652,10000,1,1
5653,10000,3,2
5654,10000,1,0
5655,10000,3,0
5656,10000,1,1
5657,10000,18,18
5658,10000,2,2
5659,10000,21,21
5660,10000,0,0
5661,10000,0,0
5662,10000,12,6
5663,10000,4,1
5664,10000,3,1
5665,10000,0,0
5666,10000,0,0
5667,10000,2,2
5668,10000,18,18
5669,10000,8,8
5670,10000,13,2
5671,10000,2,2
5672,10000,3,3
5673,10000,1,1
5674,10000,28,28
5675,10000,7,4
5676,10000,0,0
5677,10000,7,7
5678,10000,3,2
5679,10000,29,8
5680,10000,5,5
5681,10000,4,1
5682,10000,15,7
5683,10000,0,0
5684,10000,2,2
5685,10000,0,0
5686,10000,3,3
5687,10000,3,1
5688,10000,14,7
5689,10000,25,25
5690,10000,1,1
5691,10000,0,0
5692,10000,15,15
5693,10000,0,0
5694,10000,6,1
5695,10000,0,0
5696,10000,5,0
5697,10000,5,5
5698,10000,3,3
5699,10000,0,0
5700,10000,3,1
5701,10000,9,9
5702,10000,0,0
5703,10000,4,1
5704,10000,8,2
5705,10000,3,3
5706,10000,1,1
5707,10000,13,13
5708,10000,1,0
5709,10000,9,6
5710,10000,0,0
5711,10000,19,6
5712,10000,17,4
5713,10000,2,2
5714,10000,1,1
5715,10000,16,16
5716,10000,1,0
5717,10000,11,6
5718,10000,0,0
5719,10000,28,28
5720,10000,6,1
5721,10000,0,0
5722,10000,0,0
5723,10000,0,0
5724,10000,11,11
5725,10000,0,0
5726,10000,9,9
5727,10000,3,0
5728,10000,9,9
5729,10000,1,1
5730,10000,0,0
5731,10000,2,2
5732,10000,15,6
5733,10000,0,0
5734,10000,0,0
5735,10000,1,1
5736,10000,1,0
5737,10000,3,3
5738,10000,1,0
5739,10000,6,1
5740,10000,8,8
5741,10000,30,30
5742,10000,5,3
5743,10000,2,2
5744,10000,1,1
5745,10000,0,0
5746,10000,12,5
5747,10000,0,0
5748,10000,7,3
5749,10000,1,1
5750,10000,16,16
5751,10000,2,2
5752,10000,1,0
5753,10000,5,5
5754,10000,0,0
5755,10000,1,0
5756,10000,38,38
5757,10000,0,0
5758,10000,1,1
5759,10000,0,0
5760,10000,4,1
5761,10000,1,1
5762,10000,1,1
5763,10000,23,11
5764,10000,1,0
5765,10000,2,0
5766,10000,27,12
5767,10000,2,0
5768,10000,0,0
5769,10000,6,1
5770,10000,21,6
5771,10000,0,0
5772,10000,1,1
5773,10000,0,0
5774,10000,9,9
5775,10000,0,0
5776,10000,2,1
5777,10000,8,3
5778,10000,2,1
5779,10000,0,0
5780,10000,2,1
5781,10000,0,0
5782,10000,5,3
5783,10000,2,1
5784,10000,0,0
5785,10000,5,5
5786,10000,0,0
5787,10000,0,0
5788,10000,19,6
5789,10000,0,0
5790,10000,14,5
5791,10000,24,24
5792,10000,0,0
5793,10000,1,1
5794,10000,1,1
5795,10000,8,2
5796,10000,0,0
5797,10000,10,2
5798,10000,1,1
5799,10000,26,26
5800,10000,2,0
5801,10000,2,1
5802,10000,6,2
5803,10000,16,5
5804,10000,0,0
5805,10000,0,0
5806,10000,1,1
5807,10000,4,1
5808,10000,4,3
5809,10000,2,2
5810,10000,0,0
5811,10000,2,1
5812,10000,14,14
5813,10000,10,3
5814,10000,3,2
5815,10000,1,1
5816,10000,2,2
5817,10000,16,6
5818,10000,0,0
5819,10000,2,0
5820,10000,20,9
5821,10000,12,4
5822,10000,15,6
5823,10000,9,4
5824,10000,44,44
5825,10000,0,0
5826,10000,0,0
5827,10000,13,3
5828,10000,0,0
5829,10000,0,0
5830,10000,1,0
5831,10000,9,9
5832,10000,0,0
5833,10000,1,0
5834,10000,12,3
5835,10000,1,1
5836,10000,0,0
5837,10000,0,0
5838,10000,3,3
5839,10000,17,6
5840,10000,7,2
5841,10000,4,2
5842,10000,1,1
5843,10000,7,3
5844,10000,0,0
5845,10000,1,0
5846,10000,7,1
5847,10000,0,0
5848,10000,6,2
5849,10000,0,0
5850,10000,1,0
5851,10000,3,2
5852,10000,3,3
5853,10000,0,0
5854,10000,0,0
5855,10000,1,1
5856,10000,0,0
5857,10000,7,6
5858,10000,19,4
5859,10000,0,0
5860,10000,2,2
5861,10000,2,2
5862,10000,1,1
5863,10000,0,0
5864,10000,0,0
5865,10000,10,5
5866,10000,1,0
5867,10000,1,1
5868,10000,8,8
5869,10000,1,0
5870,10000,4,1
5871,10000,0,0
5872,10000,4,4
5873,10000,23,9
5874,10000,0,0
5875,10000,10,6
5876,10000,0,0
5877,10000,11,11
5878,10000,10,10
5879,10000,0,0
5880,10000,2,0
5881,10000,0,0
5882,10000,0,0
5883,10000,0,0
5884,10000,3,3
5885,10000,1,0
5886,10000,26,10
5887,10000,3,0
5888,10000,1,1
5889,10000,0,0
5890,10000,0,0
5891,10000,10,10
5892,10000,0,0
5893,10000,3,3
5894,10000,2,2
5895,10000,5,2
5896,10000,0,0
5897,10000,9,0
5898,10000,0,0
5899,10000,8,1
5900,10000,9,9
5901,10000,2,2
5902,10000,8,3
5903,10000,3,1
5904,10000,6,6
5905,10000,3,3
5906,10000,0,0
5907,10000,6,6
5908,10000,2,2
5909,10000,0,0
5910,10000,7,2
5911,10000,2,2
5912,10000,7,3
5913,10000,1,0
5914,10000,0,0
5915,10000,3,2
5916,10000,9,3
5917,10000,1,1
5918,10000,0,0
5919,10000,1,0
5920,10000,3,3
5921,10000,12,12
5922,10000,0,0
5923,10000,16,16
5924,10000,11,4
5925,10000,2,1
5926,10000,1,0
5927,10000,1,1
5928,10000,0,0
5929,10000,0,0
5930,10000,0,0
5931,10000,14,4
5932,10000,0,0
5933,10000,2,2
5934,10000,0,0
5935,10000,2,1
5936,10000,7,1
5937,10000,0,0
5938,10000,0,0
5939,10000,7,7
5940,10000,0,0
5941,10000,5,2
5942,10000,0,0
5943,10000,0,0
5944,10000,3,0
5945,10000,3,2
5946,10000,1,0
5947,10000,1,1
5948,10000,2,2
5949,10000,4,4
5950,10000,1,0
5951,10000,2,2
5952,10000,0,0
5953,10000,1,0
5954,10000,0,0
5955,10000,8,3
5956,10000,14,14
5957,10000,28,28
5958,10000,5,1
5959,10000,2,2
5960,10000,0,0
5961,10000,6,6
5962,10000,0,0
5963,10000,1,1
5964,10000,0,0
5965,10000,2,1
5966,10000,25,6
5967,10000,0,0
5968,10000,9,3
5969,10000,2,1
5970,10000,2,0
5971,10000,0,0
5972,10000,15,15
5973,10000,1,1
5974,10000,0,0
5975,10000,3,3
5976,10000,2,2
5977,10000,11,2
5978,10000,3,0
5979,10000,30,30
5980,10000,0,0
5981,10000,17,17
5982,10000,4,2
5983,10000,11,3
5984,10000,3,3
5985,10000,6,6
5986,10000,0,0
5987,10000,0,0
5988,10000,1,1
5989,10000,2,2
5990,10000,8,4
5991,10000,0,0
5992,10000,5,5
5993,10000,0,0
5994,10000,18,18
5995,10000,3,1
5996,10000,8,8
5997,10000,12,4
5998,10000,30,12
5999,10000,3,1
6000,10000,1,1
6001,10000,4,1
6002,10000,1,1
6003,10000,7,7
6004,10000,0,0
6005,10000,0,0
6006,10000,18,4
6007,10000,24,13
6008,10000,2,1
6009,10000,0,0
6010,10000,6,6
6011,10000,1,0
6012,10000,29,7
6013,10000,16,3
6014,10000,0,0
6015,10000,3,1
6016,10000,2,2
