experiment,amountpeople,match,iPhone
7041,10000,4,2
7042,10000,30,30
7043,10000,0,0
7044,10000,3,1
7045,10000,1,0
7046,10000,1,1
7047,10000,1,1
7048,10000,0,0
7049,10000,10,6
7050,10000,23,7
7051,10000,0,0
7052,10000,67,67
7053,10000,44,44
7054,10000,4,4
7055,10000,16,16
7056,10000,22,6
7057,10000,41,16
7058,10000,33,33
7059,10000,4,3
7060,10000,60,21
7061,10000,32,11
7062,10000,4,4
7063,10000,8,2
7064,10000,78,30
7065,10000,128,40
7066,10000,46,18
7067,10000,54,20
7068,10000,22,6
7069,10000,4,3
7070,10000,23,9
7071,10000,4,4
7072,10000,89,89
7073,10000,6,2
7074,10000,9,4
7075,10000,12,4
7076,10000,2,1
7077,10000,46,23
7078,10000,23,23
7079,10000,0,0
7080,10000,83,83
7081,10000,1,0
7082,10000,8,8
7083,10000,12,5
7084,10000,5,5
7085,10000,80,25
7086,10000,6,3
7087,10000,2,0
7088,10000,1,1
7089,10000,61,24
7090,10000,3,3
7091,10000,95,37
7092,10000,15,7
7093,10000,25,10
7094,10000,111,38
7095,10000,2,2
7096,10000,0,0
7097,10000,7,2
7098,10000,19,6
7099,10000,8,3
7100,10000,40,40
7101,10000,30,30
7102,10000,12,7
7103,10000,4,4
7104,10000,32,17
7105,10000,36,36
7106,10000,6,6
7107,10000,41,18
7108,10000,3,3
7109,10000,4,1
7110,10000,31,8
7111,10000,18,5
7112,10000,20,20
7113,10000,23,11
7114,10000,2,1
7115,10000,48,18
7116,10000,30,8
7117,10000,3,2
7118,10000,19,19
7119,10000,50,15
7120,10000,16,4
7121,10000,31,10
7122,10000,40,17
7123,10000,12,1
7124,10000,30,30
7125,10000,70,70
7126,10000,47,20
7127,10000,5,5
7128,10000,9,4
7129,10000,0,0
7130,10000,2,2
7131,10000,7,2
7132,10000,35,35
7133,10000,39,13
7134,10000,3,1
7135,10000,8,3
7136,10000,18,18
7137,10000,13,13
7138,10000,22,22
7139,10000,2,0
7140,10000,74,74
7141,10000,3,0
7142,10000,3,3
7143,10000,6,4
7144,10000,14,3
7145,10000,0,0
7146,10000,0,0
7147,10000,29,8
7148,10000,57,22
7149,10000,1,0
7150,10000,21,21
7151,10000,1,0
7152,10000,4,3
7153,10000,62,62
7154,10000,4,2
7155,10000,1,1
7156,10000,1,1
7157,10000,1,0
7158,10000,48,13
7159,10000,5,5
7160,10000,11,7
7161,10000,2,2
7162,10000,51,17
7163,10000,8,8
7164,10000,59,21
7165,10000,0,0
7166,10000,33,33
7167,10000,80,29
7168,10000,18,18
7169,10000,26,8
7170,10000,16,5
7171,10000,25,8
7172,10000,30,9
7173,10000,0,0
7174,10000,84,84
7175,10000,5,5
7176,10000,1,0
7177,10000,13,5
7178,10000,27,11
7179,10000,12,4
7180,10000,4,1
7181,10000,20,5
7182,10000,0,0
7183,10000,45,19
7184,10000,2,0
7185,10000,61,23
7186,10000,33,33
7187,10000,1,1
7188,10000,0,0
7189,10000,8,2
7190,10000,16,16
7191,10000,11,7
7192,10000,2,2
7193,10000,1,1
7194,10000,14,5
7195,10000,2,2
7196,10000,25,11
7197,10000,1,0
7198,10000,90,90
7199,10000,0,0
7200,10000,0,0
7201,10000,35,14
7202,10000,3,2
7203,10000,13,5
7204,10000,5,5
7205,10000,3,1
7206,10000,0,0
7207,10000,10,5
7208,10000,23,7
7209,10000,33,33
7210,10000,56,17
7211,10000,1,0
7212,10000,79,28
7213,10000,5,3
7214,10000,2,2
7215,10000,5,5
7216,10000,28,28
7217,10000,17,2
7218,10000,8,3
7219,10000,2,2
7220,10000,31,31
7221,10000,4,2
7222,10000,23,23
7223,10000,11,4
7224,10000,28,10
7225,10000,1,0
7226,10000,8,4
7227,10000,18,18
7228,10000,0,0
7229,10000,17,17
7230,10000,8,4
7231,10000,10,10
7232,10000,8,3
7233,10000,16,9
7234,10000,0,0
7235,10000,4,0
7236,10000,48,18
7237,10000,18,18
7238,10000,30,30
7239,10000,2,2
7240,10000,86,86
7241,10000,0,0
7242,10000,83,83
7243,10000,24,10
7244,10000,45,14
7245,10000,1,0
7246,10000,6,6
7247,10000,77,29
7248,10000,50,24
7249,10000,26,10
7250,10000,5,5
7251,10000,3,3
7252,10000,0,0
7253,10000,25,25
7254,10000,34,9
7255,10000,1,0
7256,10000,6,1
7257,10000,29,29
7258,10000,86,34
7259,10000,69,69
7260,10000,0,0
7261,10000,18,18
7262,10000,1,0
7263,10000,36,13
7264,10000,7,1
7265,10000,14,14
7266,10000,28,9
7267,10000,6,3
7268,10000,33,14
7269,10000,3,3
7270,10000,4,4
7271,10000,1,0
7272,10000,1,1
7273,10000,8,2
7274,10000,54,54
7275,10000,2,1
7276,10000,4,4
7277,10000,14,5
7278,10000,11,2
7279,10000,4,4
7280,10000,53,53
7281,10000,22,10
7282,10000,10,2
7283,10000,0,0
7284,10000,24,6
7285,10000,8,4
7286,10000,28,7
7287,10000,3,3
7288,10000,17,6
7289,10000,37,37
7290,10000,34,9
7291,10000,20,20
7292,10000,0,0
7293,10000,1,1
7294,10000,16,5
7295,10000,5,3
7296,10000,10,10
7297,10000,4,2
7298,10000,0,0
7299,10000,24,11
7300,10000,7,3
7301,10000,77,77
7302,10000,53,15
7303,10000,36,36
7304,10000,1,1
7305,10000,46,46
7306,10000,72,28
7307,10000,18,18
7308,10000,47,12
7309,10000,3,3
7310,10000,4,1
7311,10000,23,23
7312,10000,15,7
7313,10000,12,4
7314,10000,40,40
7315,10000,13,4
7316,10000,11,2
7317,10000,0,0
7318,10000,4,1
7319,10000,6,2
7320,10000,16,16
7321,10000,7,7
7322,10000,46,46
7323,10000,7,2
7324,10000,0,0
7325,10000,40,40
7326,10000,2,0
7327,10000,4,4
7328,10000,8,8
7329,10000,4,4
7330,10000,28,28
7331,10000,11,3
7332,10000,0,0
7333,10000,32,13
7334,10000,16,5
7335,10000,4,1
7336,10000,20,6
7337,10000,0,0
7338,10000,1,0
7339,10000,0,0
7340,10000,15,4
7341,10000,54,22
7342,10000,0,0
7343,10000,16,7
7344,10000,3,1
7345,10000,2,2
7346,10000,19,19
7347,10000,1,0
7348,10000,31,12
7349,10000,56,29
7350,10000,4,4
7351,10000,20,20
7352,10000,30,9
7353,10000,15,15
7354,10000,54,18
7355,10000,20,8
7356,10000,22,10
7357,10000,2,2
7358,10000,34,10
7359,10000,107,107
7360,10000,31,10
7361,10000,11,11
7362,10000,7,2
7363,10000,1,1
7364,10000,1,0
7365,10000,3,2
7366,10000,1,1
7367,10000,5,4
7368,10000,44,44
7369,10000,16,16
7370,10000,1,1
7371,10000,52,52
7372,10000,1,0
7373,10000,92,39
7374,10000,3,1
7375,10000,125,125
7376,10000,10,3
7377,10000,0,0
7378,10000,127,53
7379,10000,8,8
7380,10000,1,1
7381,10000,18,2
7382,10000,1,0
7383,10000,21,8
7384,10000,2,2
7385,10000,2,1
7386,10000,3,2
7387,10000,36,18
7388,10000,2,2
7389,10000,0,0
7390,10000,0,0
7391,10000,32,9
7392,10000,4,1
7393,10000,16,6
7394,10000,4,4
7395,10000,1,1
7396,10000,14,9
7397,10000,27,27
7398,10000,4,4
7399,10000,75,29
7400,10000,25,7
7401,10000,5,0
7402,10000,58,22
7403,10000,12,12
7404,10000,3,2
7405,10000,6,3
7406,10000,3,0
7407,10000,3,2
7408,10000,7,7
7409,10000,36,14
7410,10000,60,22
7411,10000,2,0
7412,10000,21,8
7413,10000,1,1
7414,10000,3,3
7415,10000,75,75
7416,10000,0,0
7417,10000,54,22
7418,10000,0,0
7419,10000,0,0
7420,10000,0,0
7421,10000,14,5
7422,10000,10,2
7423,10000,28,28
7424,10000,0,0
7425,10000,1,1
7426,10000,16,6
7427,10000,13,6
7428,10000,3,1
7429,10000,0,0
7430,10000,1,1
7431,10000,21,21
7432,10000,5,5
7433,10000,1,0
7434,10000,23,23
7435,10000,5,5
7436,10000,58,17
7437,10000,4,0
7438,10000,17,17
7439,10000,3,3
7440,10000,0,0
7441,10000,69,69
7442,10000,32,14
7443,10000,3,3
7444,10000,15,4
7445,10000,82,27
7446,10000,1,0
7447,10000,39,13
7448,10000,29,29
7449,10000,6,2
7450,10000,88,35
7451,10000,1,1
7452,10000,10,2
7453,10000,8,8
7454,10000,23,10
7455,10000,7,7
7456,10000,17,17
7457,10000,10,10
7458,10000,20,11
7459,10000,3,2
7460,10000,43,17
7461,10000,14,14
7462,10000,21,21
7463,10000,8,3
7464,10000,24,9
7465,10000,3,3
7466,10000,32,14
7467,10000,9,9
7468,10000,20,9
7469,10000,13,4
7470,10000,45,23
7471,10000,58,21
7472,10000,12,12
7473,10000,19,19
7474,10000,88,38
7475,10000,3,2
7476,10000,4,2
7477,10000,60,60
7478,10000,18,18
7479,10000,2,1
7480,10000,5,4
7481,10000,24,14
7482,10000,91,33
7483,10000,72,27
7484,10000,18,5
7485,10000,11,11
7486,10000,6,0
7487,10000,2,1
7488,10000,11,11
7489,10000,10,4
7490,10000,3,0
7491,10000,4,4
7492,10000,1,1
7493,10000,5,5
7494,10000,4,4
7495,10000,31,31
7496,10000,12,12
7497,10000,20,20
7498,10000,0,0
7499,10000,20,6
7500,10000,2,0
7501,10000,37,37
7502,10000,3,3
7503,10000,14,6
7504,10000,117,40
7505,10000,0,0
7506,10000,7,7
7507,10000,9,2
7508,10000,19,7
7509,10000,3,3
7510,10000,5,3
7511,10000,0,0
7512,10000,2,2
7513,10000,112,38
7514,10000,10,10
7515,10000,0,0
7516,10000,8,3
7517,10000,8,4
7518,10000,12,12
7519,10000,4,4
7520,10000,8,4
7521,10000,19,9
7522,10000,4,1
7523,10000,7,2
7524,10000,22,22
7525,10000,3,0
7526,10000,29,29
7527,10000,2,0
7528,10000,7,2
7529,10000,7,4
7530,10000,28,13
7531,10000,21,21
7532,10000,7,6
7533,10000,39,10
7534,10000,36,36
7535,10000,11,3
7536,10000,9,4
7537,10000,9,3
7538,10000,56,16
7539,10000,0,0
7540,10000,11,6
7541,10000,3,0
7542,10000,77,77
7543,10000,4,2
7544,10000,2,2
7545,10000,4,2
7546,10000,5,1
7547,10000,2,2
7548,10000,13,4
7549,10000,9,4
7550,10000,86,86
7551,10000,31,10
7552,10000,2,2
7553,10000,0,0
7554,10000,6,2
7555,10000,75,36
7556,10000,26,26
7557,10000,7,7
7558,10000,33,14
7559,10000,39,39
7560,10000,2,0
7561,10000,4,0
7562,10000,4,4
7563,10000,8,8
7564,10000,6,6
7565,10000,9,9
7566,10000,1,1
7567,10000,47,17
7568,10000,5,2
7569,10000,4,1
7570,10000,24,11
7571,10000,4,4
7572,10000,1,0
7573,10000,21,7
7574,10000,3,3
7575,10000,12,5
7576,10000,7,2
7577,10000,16,4
7578,10000,40,16
7579,10000,110,110
7580,10000,3,2
7581,10000,0,0
7582,10000,4,2
7583,10000,9,6
7584,10000,23,10
7585,10000,5,5
7586,10000,61,23
7587,10000,11,11
7588,10000,10,4
7589,10000,13,5
7590,10000,0,0
7591,10000,0,0
7592,10000,12,12
7593,10000,45,16
7594,10000,3,2
7595,10000,9,9
7596,10000,47,21
7597,10000,0,0
7598,10000,14,5
7599,10000,0,0
7600,10000,17,8
7601,10000,3,2
7602,10000,5,1
7603,10000,11,6
7604,10000,4,4
7605,10000,12,2
7606,10000,4,0
7607,10000,3,3
7608,10000,8,4
7609,10000,34,15
7610,10000,2,2
7611,10000,78,28
7612,10000,11,11
7613,10000,14,14
7614,10000,2,0
7615,10000,70,70
7616,10000,85,44
7617,10000,124,52
7618,10000,10,10
7619,10000,18,7
7620,10000,20,20
7621,10000,10,4
7622,10000,18,3
7623,10000,31,13
7624,10000,4,0
7625,10000,22,9
7626,10000,10,3
7627,10000,45,17
7628,10000,0,0
7629,10000,5,5
7630,10000,2,1
7631,10000,22,9
7632,10000,10,2
7633,10000,11,4
7634,10000,0,0
7635,10000,82,36
7636,10000,5,2
7637,10000,2,1
7638,10000,2,1
7639,10000,7,7
7640,10000,17,17
7641,10000,7,3
7642,10000,46,46
7643,10000,10,10
7644,10000,12,12
7645,10000,9,0
7646,10000,6,4
7647,10000,52,52
7648,10000,105,38
7649,10000,2,1
7650,10000,119,119
7651,10000,35,14
7652,10000,15,5
7653,10000,28,11
7654,10000,25,25
7655,10000,4,0
7656,10000,7,4
7657,10000,7,1
7658,10000,41,17
7659,10000,4,2
7660,10000,16,7
7661,10000,43,14
7662,10000,76,76
7663,10000,71,23
7664,10000,31,11
7665,10000,1,1
7666,10000,22,22
7667,10000,22,22
7668,10000,15,4
7669,10000,4,4
7670,10000,8,8
7671,10000,6,0
7672,10000,1,1
7673,10000,3,1
7674,10000,6,6
7675,10000,61,61
7676,10000,24,24
7677,10000,54,54
7678,10000,68,32
7679,10000,1,0
7680,10000,2,0
7681,10000,2,2
7682,10000,0,0
7683,10000,23,11
7684,10000,6,6
7685,10000,35,35
7686,10000,40,22
7687,10000,21,7
7688,10000,9,2
7689,10000,14,14
7690,10000,9,9
7691,10000,0,0
7692,10000,61,61
7693,10000,1,0
7694,10000,30,30
7695,10000,37,15
7696,10000,49,20
7697,10000,15,7
7698,10000,1,1
7699,10000,1,0
7700,10000,7,7
7701,10000,19,7
7702,10000,3,0
7703,10000,123,123
7704,10000,2,1
7705,10000,64,20
7706,10000,7,1
7707,10000,93,93
7708,10000,5,5
7709,10000,3,2
7710,10000,56,56
7711,10000,4,3
7712,10000,0,0
7713,10000,6,3
7714,10000,1,1
7715,10000,6,0
7716,10000,2,1
7717,10000,0,0
7718,10000,89,89
7719,10000,3,3
7720,10000,15,5
7721,10000,10,10
7722,10000,13,5
7723,10000,101,42
7724,10000,3,0
7725,10000,0,0
7726,10000,88,39
7727,10000,4,0
7728,10000,65,21
7729,10000,23,10
7730,10000,1,0
7731,10000,2,2
7732,10000,79,37
7733,10000,19,9
7734,10000,2,0
7735,10000,11,5
7736,10000,53,23
7737,10000,38,38
7738,10000,0,0
7739,10000,18,3
7740,10000,10,10
7741,10000,3,1
7742,10000,3,1
7743,10000,11,2
7744,10000,5,3
7745,10000,3,0
7746,10000,1,1
7747,10000,5,5
7748,10000,18,18
7749,10000,33,15
7750,10000,45,18
7751,10000,2,2
7752,10000,26,7
7753,10000,1,0
7754,10000,10,6
7755,10000,0,0
7756,10000,1,0
7757,10000,104,35
7758,10000,36,36
7759,10000,7,7
7760,10000,7,7
7761,10000,31,11
7762,10000,1,1
7763,10000,0,0
7764,10000,48,17
7765,10000,1,1
7766,10000,5,3
7767,10000,21,21
7768,10000,8,4
7769,10000,2,1
7770,10000,135,53
7771,10000,1,0
7772,10000,82,31
7773,10000,36,15
7774,10000,11,11
7775,10000,0,0
7776,10000,1,1
7777,10000,34,11
7778,10000,28,28
7779,10000,6,6
7780,10000,1,1
7781,10000,27,11
7782,10000,73,23
7783,10000,18,7
7784,10000,1,1
7785,10000,13,13
7786,10000,2,1
7787,10000,14,7
7788,10000,1,1
7789,10000,11,6
7790,10000,1,1
7791,10000,18,18
7792,10000,54,15
7793,10000,83,25
7794,10000,24,6
7795,10000,0,0
7796,10000,99,99
7797,10000,25,15
7798,10000,29,10
7799,10000,19,19
7800,10000,10,10
7801,10000,4,4
7802,10000,75,27
7803,10000,67,67
7804,10000,3,0
7805,10000,16,5
7806,10000,6,2
7807,10000,0,0
7808,10000,2,2
7809,10000,28,28
7810,10000,10,10
7811,10000,7,3
7812,10000,1,1
7813,10000,28,10
7814,10000,1,1
7815,10000,81,22
7816,10000,5,2
7817,10000,77,35
7818,10000,4,2
7819,10000,6,4
7820,10000,9,9
7821,10000,8,8
7822,10000,8,2
7823,10000,10,5
7824,10000,7,7
7825,10000,7,7
7826,10000,1,1
7827,10000,116,45
7828,10000,3,3
7829,10000,8,3
7830,10000,9,9
7831,10000,2,2
7832,10000,37,12
7833,10000,20,9
7834,10000,10,3
7835,10000,13,3
7836,10000,1,0
7837,10000,16,6
7838,10000,1,1
7839,10000,6,6
7840,10000,3,3
7841,10000,5,5
7842,10000,32,32
7843,10000,59,59
7844,10000,91,32
7845,10000,84,26
7846,10000,24,24
7847,10000,99,42
7848,10000,40,40
7849,10000,38,17
7850,10000,9,4
7851,10000,52,16
7852,10000,22,6
7853,10000,2,2
7854,10000,7,2
7855,10000,64,64
7856,10000,2,1
7857,10000,5,5
7858,10000,38,38
7859,10000,35,13
7860,10000,4,0
7861,10000,96,36
7862,10000,7,2
7863,10000,16,7
7864,10000,53,18
7865,10000,48,22
7866,10000,30,30
7867,10000,7,2
7868,10000,8,3
7869,10000,14,14
7870,10000,30,9
7871,10000,39,39
7872,10000,52,52
7873,10000,24,8
7874,10000,0,0
7875,10000,1,0
7876,10000,3,3
7877,10000,35,35
7878,10000,9,3
7879,10000,12,12
7880,10000,21,8
7881,10000,22,5
7882,10000,70,70
7883,10000,12,3
7884,10000,4,4
7885,10000,48,21
7886,10000,36,10
7887,10000,4,2
7888,10000,53,23
7889,10000,28,28
7890,10000,39,13
7891,10000,12,2
7892,10000,11,3
7893,10000,74,74
7894,10000,41,16
7895,10000,4,1
7896,10000,3,3
7897,10000,37,37
7898,10000,3,2
7899,10000,6,1
7900,10000,26,8
7901,10000,43,17
7902,10000,3,3
7903,10000,1,1
7904,10000,6,0
7905,10000,0,0
7906,10000,4,4
7907,10000,16,5
7908,10000,14,14
7909,10000,0,0
7910,10000,7,7
7911,10000,42,15
7912,10000,49,20
7913,10000,15,15
7914,10000,8,8
7915,10000,3,1
7916,10000,11,4
7917,10000,37,8
7918,10000,4,2
7919,10000,7,7
7920,10000,21,21
7921,10000,9,4
7922,10000,40,40
7923,10000,0,0
7924,10000,15,4
7925,10000,7,3
7926,10000,97,34
7927,10000,42,19
7928,10000,2,2
7929,10000,23,6
7930,10000,23,2
7931,10000,113,31
7932,10000,4,1
7933,10000,81,81
7934,10000,19,11
7935,10000,1,1
7936,10000,63,21
7937,10000,6,3
7938,10000,3,3
7939,10000,48,18
7940,10000,3,2
7941,10000,10,4
7942,10000,8,8
7943,10000,5,0
7944,10000,20,20
7945,10000,0,0
7946,10000,5,1
7947,10000,15,4
7948,10000,28,12
7949,10000,37,37
7950,10000,4,1
7951,10000,1,1
7952,10000,34,13
7953,10000,4,4
7954,10000,53,53
7955,10000,30,11
7956,10000,5,1
7957,10000,51,18
7958,10000,7,5
7959,10000,35,12
7960,10000,2,2
7961,10000,25,10
7962,10000,3,1
7963,10000,7,2
7964,10000,0,0
7965,10000,2,1
7966,10000,5,0
7967,10000,0,0
7968,10000,1,1
7969,10000,30,30
7970,10000,10,3
7971,10000,21,7
7972,10000,0,0
7973,10000,0,0
7974,10000,4,4
7975,10000,30,10
7976,10000,80,29
7977,10000,6,0
7978,10000,17,17
7979,10000,8,8
7980,10000,37,11
7981,10000,14,14
7982,10000,2,2
7983,10000,21,11
7984,10000,19,19
7985,10000,5,5
7986,10000,2,1
7987,10000,30,9
7988,10000,6,2
7989,10000,32,17
7990,10000,64,64
7991,10000,9,3
7992,10000,7,7
7993,10000,1,1
7994,10000,6,2
7995,10000,42,13
7996,10000,36,10
7997,10000,6,2
7998,10000,62,21
7999,10000,47,15
8000,10000,5,2
8001,10000,14,4
8002,10000,3,3
8003,10000,12,6
8004,10000,6,6
8005,10000,5,0
8006,10000,6,4
8007,10000,1,1
8008,10000,14,14
8009,10000,12,5
8010,10000,7,1
8011,10000,8,8
8012,10000,4,1
8013,10000,0,0
8014,10000,36,9
8015,10000,2,2
8016,10000,1,1
8017,10000,39,39
8018,10000,0,0
8019,10000,21,9
8020,10000,5,1
8021,10000,2,1
8022,10000,62,62
8023,10000,13,5
8024,10000,129,45
8025,10000,39,16
8026,10000,1,0
8027,10000,5,1
8028,10000,58,22
8029,10000,0,0
8030,10000,5,5
8031,10000,10,3
8032,10000,69,69
8033,10000,20,20
8034,10000,61,61
8035,10000,63,20
8036,10000,81,81
8037,10000,14,5
8038,10000,7,7
8039,10000,5,5
8040,10000,7,7
8041,10000,7,4
8042,10000,59,59
8043,10000,29,29
8044,10000,19,3
8045,10000,0,0
8046,10000,12,12
8047,10000,1,1
8048,10000,0,0
8049,10000,15,4
8050,10000,1,1
8051,10000,11,11
8052,10000,8,3
8053,10000,15,5
8054,10000,4,4
8055,10000,83,83
8056,10000,5,2
8057,10000,0,0
8058,10000,73,73
8059,10000,12,3
8060,10000,42,12
8061,10000,7,7
8062,10000,2,1
8063,10000,13,13
8064,10000,20,8
8065,10000,8,8
8066,10000,0,0
8067,10000,29,15
8068,10000,20,6
8069,10000,1,0
8070,10000,1,0
8071,10000,1,0
8072,10000,26,6
8073,10000,1,0
8074,10000,53,53
8075,10000,20,8
8076,10000,49,15
8077,10000,9,3
8078,10000,0,0
8079,10000,0,0
8080,10000,11,11
8081,10000,7,7
8082,10000,0,0
8083,10000,73,73
8084,10000,1,0
8085,10000,15,7
8086,10000,56,56
8087,10000,5,5
8088,10000,22,12
8089,10000,1,0
8090,10000,3,0
8091,10000,9,4
8092,10000,83,83
8093,10000,16,16
8094,10000,0,0
8095,10000,7,3
8096,10000,17,17
8097,10000,2,1
8098,10000,14,14
8099,10000,24,24
8100,10000,24,7
8101,10000,33,9
8102,10000,14,3
8103,10000,60,24
8104,10000,3,1
8105,10000,0,0
8106,10000,4,3
8107,10000,14,1
8108,10000,0,0
8109,10000,26,9
8110,10000,1,1
8111,10000,10,10
8112,10000,13,5
8113,10000,70,20
8114,10000,19,19
8115,10000,27,11
8116,10000,1,0
8117,10000,9,2
8118,10000,8,5
8119,10000,3,1
8120,10000,52,52
8121,10000,0,0
8122,10000,21,10
8123,10000,4,4
8124,10000,2,1
8125,10000,36,16
8126,10000,75,33
8127,10000,48,48
8128,10000,17,4
8129,10000,0,0
8130,10000,111,111
8131,10000,132,48
8132,10000,24,9
8133,10000,2,2
8134,10000,0,0
8135,10000,11,11
8136,10000,12,12
8137,10000,5,4
8138,10000,2,0
8139,10000,0,0
8140,10000,37,9
8141,10000,9,9
8142,10000,1,1
8143,10000,9,9
8144,10000,11,11
8145,10000,0,0
8146,10000,0,0
8147,10000,3,2
8148,10000,2,2
8149,10000,3,3
8150,10000,6,1
8151,10000,5,2
8152,10000,60,17
8153,10000,3,1
8154,10000,66,27
8155,10000,4,2
8156,10000,41,15
8157,10000,27,6
8158,10000,11,11
8159,10000,0,0
8160,10000,16,6
8161,10000,29,29
8162,10000,5,5
8163,10000,3,2
8164,10000,2,2
8165,10000,10,4
8166,10000,27,27
8167,10000,27,10
8168,10000,2,1
8169,10000,8,8
8170,10000,15,7
8171,10000,14,14
8172,10000,40,12
8173,10000,46,46
8174,10000,23,5
8175,10000,0,0
8176,10000,0,0
8177,10000,45,18
8178,10000,17,7
8179,10000,5,2
8180,10000,25,10
8181,10000,18,18
8182,10000,73,23
8183,10000,6,3
8184,10000,17,7
8185,10000,1,1
8186,10000,6,2
8187,10000,54,23
8188,10000,1,0
8189,10000,14,7
8190,10000,4,4
8191,10000,0,0
8192,10000,5,1
8193,10000,3,1
8194,10000,14,6
8195,10000,18,7
8196,10000,16,8
8197,10000,111,46
8198,10000,30,9
8199,10000,23,7
8200,10000,4,4
8201,10000,25,5
8202,10000,5,2
8203,10000,3,1
8204,10000,7,3
8205,10000,2,0
8206,10000,5,1
8207,10000,102,102
8208,10000,4,0
8209,10000,14,14
8210,10000,48,22
8211,10000,6,2
8212,10000,26,7
8213,10000,81,21
8214,10000,51,22
8215,10000,9,9
8216,10000,7,2
8217,10000,34,11
8218,10000,48,17
8219,10000,69,69
8220,10000,19,7
8221,10000,5,2
8222,10000,0,0
8223,10000,10,7
8224,10000,27,27
8225,10000,2,2
8226,10000,33,9
8227,10000,6,3
8228,10000,5,3
8229,10000,11,4
8230,10000,8,8
8231,10000,11,11
8232,10000,6,3
8233,10000,64,26
8234,10000,7,7
8235,10000,1,1
8236,10000,7,2
8237,10000,2,2
8238,10000,15,15
8239,10000,6,2
8240,10000,47,20
8241,10000,56,56
8242,10000,21,21
8243,10000,27,10
8244,10000,6,6
8245,10000,63,24
8246,10000,39,19
8247,10000,11,11
8248,10000,14,5
8249,10000,40,15
8250,10000,17,4
8251,10000,4,4
8252,10000,9,1
8253,10000,0,0
8254,10000,8,8
8255,10000,17,17
8256,10000,1,1
8257,10000,3,0
8258,10000,26,7
8259,10000,5,0
8260,10000,54,23
8261,10000,18,7
8262,10000,22,10
8263,10000,44,20
8264,10000,2,2
8265,10000,25,6
8266,10000,26,2
8267,10000,0,0
8268,10000,1,1
8269,10000,45,45
8270,10000,77,33
8271,10000,22,10
8272,10000,1,0
8273,10000,45,15
8274,10000,39,39
8275,10000,0,0
8276,10000,5,2
8277,10000,6,2
8278,10000,1,1
8279,10000,8,2
8280,10000,69,24
8281,10000,7,2
8282,10000,7,2
8283,10000,15,5
8284,10000,1,1
8285,10000,101,101
8286,10000,4,0
8287,10000,21,12
8288,10000,3,3
8289,10000,20,4
8290,10000,0,0
8291,10000,2,2
8292,10000,44,44
8293,10000,80,80
8294,10000,32,32
8295,10000,0,0
8296,10000,1,1
8297,10000,2,2
8298,10000,2,1
8299,10000,8,3
8300,10000,6,2
8301,10000,2,1
8302,10000,0,0
8303,10000,25,25
8304,10000,25,9
8305,10000,0,0
8306,10000,23,12
8307,10000,8,1
8308,10000,9,9
8309,10000,37,13
8310,10000,2,2
8311,10000,11,2
8312,10000,18,6
8313,10000,8,5
8314,10000,43,20
8315,10000,67,24
8316,10000,4,2
8317,10000,14,3
8318,10000,34,13
8319,10000,69,29
8320,10000,0,0
8321,10000,1,1
8322,10000,34,34
8323,10000,33,11
8324,10000,20,4
8325,10000,13,3
8326,10000,73,73
8327,10000,2,2
8328,10000,1,1
8329,10000,26,13
8330,10000,1,0
8331,10000,43,18
8332,10000,15,4
8333,10000,0,0
8334,10000,4,4
8335,10000,0,0
8336,10000,31,10
8337,10000,7,2
8338,10000,0,0
8339,10000,32,17
8340,10000,9,9
8341,10000,1,1
8342,10000,36,14
8343,10000,1,0
8344,10000,2,1
8345,10000,7,2
8346,10000,107,37
8347,10000,15,15
8348,10000,15,8
8349,10000,17,9
8350,10000,7,4
8351,10000,30,30
8352,10000,11,3
8353,10000,33,14
8354,10000,12,12
8355,10000,24,14
8356,10000,2,1
8357,10000,2,1
8358,10000,26,26
8359,10000,1,0
8360,10000,32,32
8361,10000,22,9
8362,10000,46,21
8363,10000,4,2
8364,10000,21,9
8365,10000,1,1
8366,10000,0,0
8367,10000,33,13
8368,10000,1,1
8369,10000,3,2
8370,10000,0,0
8371,10000,4,1
8372,10000,5,5
8373,10000,67,67
8374,10000,59,20
8375,10000,26,9
8376,10000,0,0
8377,10000,4,4
8378,10000,10,4
8379,10000,3,3
8380,10000,21,21
8381,10000,33,9
8382,10000,1,0
8383,10000,21,6
8384,10000,7,3
8385,10000,30,30
8386,10000,87,29
8387,10000,3,3
8388,10000,32,6
8389,10000,73,73
8390,10000,12,2
8391,10000,34,11
8392,10000,14,14
8393,10000,7,4
8394,10000,17,6
8395,10000,30,8
8396,10000,12,12
8397,10000,0,0
8398,10000,0,0
8399,10000,8,8
8400,10000,76,76
8401,10000,4,4
8402,10000,21,9
8403,10000,6,2
8404,10000,43,43
8405,10000,18,10
8406,10000,5,5
8407,10000,0,0
8408,10000,6,3
8409,10000,19,8
8410,10000,0,0
8411,10000,1,0
8412,10000,88,28
8413,10000,51,16
8414,10000,5,5
8415,10000,17,4
8416,10000,37,18
8417,10000,61,61
8418,10000,23,23
8419,10000,0,0
8420,10000,59,21
8421,10000,3,2
8422,10000,14,4
8423,10000,0,0
8424,10000,1,1
8425,10000,23,23
8426,10000,20,7
8427,10000,91,27
8428,10000,0,0
8429,10000,7,4
8430,10000,50,50
8431,10000,0,0
8432,10000,45,45
8433,10000,18,18
8434,10000,78,35
8435,10000,8,1
8436,10000,8,8
8437,10000,71,29
8438,10000,0,0
