experiment,amountpeople,match,iPhone
20104,10000,1,1
20105,10000,0,0
20106,10000,0,0
20107,10000,80,27
20108,10000,2,2
20109,10000,1,1
20110,10000,25,25
20111,10000,22,6
20112,10000,5,0
20113,10000,2,1
20114,10000,12,12
20115,10000,2,2
20116,10000,2,1
20117,10000,3,3
20118,10000,50,18
20119,10000,0,0
20120,10000,7,4
20121,10000,7,2
20122,10000,3,2
20123,10000,35,15
20124,10000,1,0
20125,10000,29,9
20126,10000,3,3
20127,10000,1,1
20128,10000,8,2
20129,10000,1,0
20130,10000,18,18
20131,10000,7,5
20132,10000,9,2
20133,10000,7,2
20134,10000,16,7
20135,10000,41,41
20136,10000,14,14
20137,10000,28,28
20138,10000,8,8
20139,10000,0,0
20140,10000,66,20
20141,10000,0,0
20142,10000,15,15
20143,10000,0,0
20144,10000,2,2
20145,10000,26,9
20146,10000,9,3
20147,10000,11,11
20148,10000,57,57
20149,10000,62,62
20150,10000,24,11
20151,10000,6,1
20152,10000,6,2
20153,10000,8,5
20154,10000,3,1
20155,10000,11,4
20156,10000,0,0
20157,10000,2,2
20158,10000,0,0
20159,10000,6,6
20160,10000,24,10
20161,10000,0,0
20162,10000,2,1
20163,10000,3,1
20164,10000,17,7
20165,10000,17,4
20166,10000,2,2
20167,10000,9,4
20168,10000,1,1
20169,10000,15,15
20170,10000,4,4
20171,10000,5,2
20172,10000,1,0
20173,10000,10,4
20174,10000,27,27
20175,10000,25,25
20176,10000,2,0
20177,10000,12,12
20178,10000,22,22
20179,10000,0,0
20180,10000,8,1
20181,10000,0,0
20182,10000,29,29
20183,10000,36,15
20184,10000,27,27
20185,10000,3,0
20186,10000,41,41
20187,10000,11,5
20188,10000,1,0
20189,10000,25,25
20190,10000,49,15
20191,10000,36,17
20192,10000,17,17
20193,10000,3,0
20194,10000,19,5
20195,10000,8,8
20196,10000,27,9
20197,10000,7,1
20198,10000,7,2
20199,10000,1,0
20200,10000,1,0
20201,10000,22,6
20202,10000,1,1
20203,10000,0,0
20204,10000,10,7
20205,10000,3,3
20206,10000,9,9
20207,10000,8,1
20208,10000,2,0
20209,10000,1,0
20210,10000,26,10
20211,10000,0,0
20212,10000,4,4
20213,10000,29,29
20214,10000,4,2
20215,10000,13,2
20216,10000,29,29
20217,10000,0,0
20218,10000,5,5
20219,10000,6,2
20220,10000,4,4
20221,10000,3,2
20222,10000,14,4
20223,10000,18,7
20224,10000,17,17
20225,10000,15,9
20226,10000,1,1
20227,10000,29,29
20228,10000,0,0
20229,10000,4,2
20230,10000,12,3
20231,10000,14,14
20232,10000,0,0
20233,10000,19,19
20234,10000,7,1
20235,10000,3,2
20236,10000,3,3
20237,10000,0,0
20238,10000,0,0
20239,10000,63,25
20240,10000,6,4
20241,10000,1,1
20242,10000,1,1
20243,10000,0,0
20244,10000,5,2
20245,10000,16,4
20246,10000,1,0
20247,10000,7,4
20248,10000,7,7
20249,10000,14,5
20250,10000,9,3
20251,10000,21,21
20252,10000,10,10
20253,10000,40,15
20254,10000,12,12
20255,10000,2,0
20256,10000,2,0
20257,10000,8,2
20258,10000,3,3
20259,10000,1,1
20260,10000,13,5
20261,10000,0,0
20262,10000,15,2
20263,10000,15,5
20264,10000,4,2
20265,10000,2,2
20266,10000,2,2
20267,10000,0,0
20268,10000,6,6
20269,10000,9,3
20270,10000,2,2
20271,10000,1,0
20272,10000,1,1
20273,10000,13,13
20274,10000,11,2
20275,10000,6,3
20276,10000,6,1
20277,10000,25,25
20278,10000,1,1
20279,10000,8,0
20280,10000,33,33
20281,10000,0,0
20282,10000,8,2
20283,10000,6,2
20284,10000,16,2
20285,10000,1,0
20286,10000,10,5
20287,10000,21,4
20288,10000,4,4
20289,10000,18,18
20290,10000,0,0
20291,10000,2,0
20292,10000,5,5
20293,10000,51,51
20294,10000,0,0
20295,10000,40,40
20296,10000,5,3
20297,10000,10,5
20298,10000,0,0
20299,10000,9,9
20300,10000,2,2
20301,10000,2,1
20302,10000,5,5
20303,10000,14,2
20304,10000,2,1
20305,10000,0,0
20306,10000,4,2
20307,10000,23,7
20308,10000,46,18
20309,10000,1,1
20310,10000,6,1
20311,10000,3,3
20312,10000,0,0
20313,10000,31,12
20314,10000,5,2
20315,10000,5,1
20316,10000,26,9
20317,10000,6,3
20318,10000,2,2
20319,10000,11,11
20320,10000,3,0
20321,10000,0,0
20322,10000,3,3
20323,10000,5,1
20324,10000,29,29
20325,10000,12,12
20326,10000,13,13
20327,10000,53,20
20328,10000,44,18
20329,10000,20,5
20330,10000,1,1
20331,10000,28,18
20332,10000,70,26
20333,10000,8,4
20334,10000,10,3
20335,10000,7,4
20336,10000,7,3
20337,10000,3,0
20338,10000,3,1
20339,10000,0,0
20340,10000,22,10
20341,10000,28,28
20342,10000,45,12
20343,10000,1,1
20344,10000,34,34
20345,10000,0,0
20346,10000,8,8
20347,10000,3,3
20348,10000,6,6
20349,10000,47,47
20350,10000,0,0
20351,10000,0,0
20352,10000,17,6
20353,10000,2,1
20354,10000,0,0
20355,10000,1,1
20356,10000,2,2
20357,10000,38,38
20358,10000,0,0
20359,10000,4,0
20360,10000,31,31
20361,10000,1,0
20362,10000,12,4
20363,10000,0,0
20364,10000,7,0
20365,10000,0,0
20366,10000,20,10
20367,10000,7,0
20368,10000,4,2
20369,10000,15,3
20370,10000,1,0
20371,10000,1,1
20372,10000,51,15
20373,10000,4,2
20374,10000,30,30
20375,10000,16,8
20376,10000,2,1
20377,10000,13,3
20378,10000,1,1
20379,10000,65,26
20380,10000,17,17
20381,10000,27,27
20382,10000,24,6
20383,10000,5,0
20384,10000,49,16
20385,10000,4,4
20386,10000,16,7
20387,10000,6,2
20388,10000,11,6
20389,10000,0,0
20390,10000,6,5
20391,10000,1,0
20392,10000,38,38
20393,10000,3,2
20394,10000,10,10
20395,10000,12,4
20396,10000,28,11
20397,10000,41,14
20398,10000,6,3
20399,10000,13,3
20400,10000,0,0
20401,10000,11,11
20402,10000,1,0
20403,10000,3,0
20404,10000,33,10
20405,10000,27,7
20406,10000,5,2
20407,10000,1,0
20408,10000,11,2
20409,10000,2,2
20410,10000,0,0
20411,10000,13,13
20412,10000,6,6
20413,10000,10,10
20414,10000,8,3
20415,10000,0,0
20416,10000,3,3
20417,10000,4,1
20418,10000,64,25
20419,10000,0,0
20420,10000,47,47
20421,10000,0,0
20422,10000,0,0
20423,10000,0,0
20424,10000,24,24
20425,10000,1,1
20426,10000,5,5
20427,10000,0,0
20428,10000,23,23
20429,10000,1,1
20430,10000,0,0
20431,10000,1,1
20432,10000,5,1
20433,10000,9,9
20434,10000,35,10
20435,10000,0,0
20436,10000,2,1
20437,10000,2,1
20438,10000,11,3
20439,10000,9,3
20440,10000,0,0
20441,10000,4,4
20442,10000,0,0
20443,10000,28,12
20444,10000,11,1
20445,10000,3,0
20446,10000,42,42
20447,10000,14,2
20448,10000,0,0
20449,10000,7,7
20450,10000,2,2
20451,10000,12,3
20452,10000,18,5
20453,10000,29,12
20454,10000,81,81
20455,10000,66,66
20456,10000,5,3
20457,10000,9,9
20458,10000,0,0
20459,10000,3,1
20460,10000,5,2
20461,10000,31,31
20462,10000,10,10
20463,10000,1,0
20464,10000,34,6
20465,10000,0,0
20466,10000,30,14
20467,10000,55,21
20468,10000,6,6
20469,10000,13,3
20470,10000,1,1
20471,10000,51,51
20472,10000,22,22
20473,10000,6,1
20474,10000,11,11
20475,10000,28,10
20476,10000,0,0
20477,10000,13,13
20478,10000,13,4
20479,10000,0,0
20480,10000,66,66
20481,10000,7,0
20482,10000,10,10
20483,10000,0,0
20484,10000,24,6
20485,10000,19,19
20486,10000,80,80
20487,10000,4,4
20488,10000,6,3
20489,10000,26,9
20490,10000,6,6
20491,10000,5,3
20492,10000,6,6
20493,10000,1,1
20494,10000,55,55
20495,10000,15,15
20496,10000,0,0
20497,10000,0,0
20498,10000,6,6
20499,10000,35,9
20500,10000,10,10
20501,10000,2,0
20502,10000,15,6
20503,10000,2,0
20504,10000,17,4
20505,10000,58,20
20506,10000,17,17
20507,10000,17,7
20508,10000,4,1
20509,10000,9,3
20510,10000,3,3
20511,10000,11,4
20512,10000,0,0
20513,10000,20,20
20514,10000,12,2
20515,10000,1,0
20516,10000,10,10
20517,10000,14,7
20518,10000,13,4
20519,10000,29,8
20520,10000,51,18
20521,10000,2,0
20522,10000,6,6
20523,10000,3,1
20524,10000,11,11
20525,10000,0,0
20526,10000,0,0
20527,10000,1,1
20528,10000,4,1
20529,10000,5,2
20530,10000,5,5
20531,10000,0,0
20532,10000,1,1
20533,10000,0,0
20534,10000,36,12
20535,10000,10,4
20536,10000,1,1
20537,10000,2,0
20538,10000,80,80
20539,10000,0,0
20540,10000,6,2
20541,10000,8,2
20542,10000,1,1
20543,10000,0,0
20544,10000,76,76
20545,10000,0,0
20546,10000,1,0
20547,10000,17,8
20548,10000,6,2
20549,10000,16,16
20550,10000,39,11
20551,10000,2,1
20552,10000,13,4
20553,10000,9,4
20554,10000,16,16
20555,10000,0,0
20556,10000,4,4
20557,10000,6,6
20558,10000,12,4
20559,10000,17,6
20560,10000,13,1
20561,10000,36,36
20562,10000,0,0
20563,10000,3,3
20564,10000,3,2
20565,10000,0,0
20566,10000,24,24
20567,10000,3,3
20568,10000,27,27
20569,10000,49,49
20570,10000,12,6
20571,10000,2,2
20572,10000,3,3
20573,10000,1,0
20574,10000,6,6
20575,10000,5,4
20576,10000,0,0
20577,10000,1,0
20578,10000,8,3
20579,10000,0,0
20580,10000,12,12
20581,10000,19,6
20582,10000,1,1
20583,10000,11,6
20584,10000,48,48
20585,10000,13,1
20586,10000,33,33
20587,10000,27,8
20588,10000,5,5
20589,10000,6,3
20590,10000,18,4
20591,10000,9,9
20592,10000,2,2
20593,10000,19,9
20594,10000,0,0
20595,10000,3,3
20596,10000,6,6
20597,10000,2,2
20598,10000,1,1
20599,10000,14,8
20600,10000,1,1
20601,10000,17,6
20602,10000,0,0
20603,10000,0,0
20604,10000,0,0
20605,10000,3,1
20606,10000,12,12
20607,10000,4,2
20608,10000,1,0
20609,10000,8,8
20610,10000,65,33
20611,10000,1,1
20612,10000,7,3
20613,10000,1,0
20614,10000,56,23
20615,10000,3,0
20616,10000,0,0
20617,10000,3,1
20618,10000,41,16
20619,10000,2,0
20620,10000,15,6
20621,10000,3,3
20622,10000,1,0
20623,10000,29,14
20624,10000,13,3
20625,10000,11,11
20626,10000,29,29
20627,10000,2,0
20628,10000,10,10
20629,10000,15,7
20630,10000,8,3
20631,10000,16,16
20632,10000,1,1
20633,10000,6,6
20634,10000,4,4
20635,10000,2,2
20636,10000,6,4
20637,10000,12,12
20638,10000,31,15
20639,10000,9,2
20640,10000,12,4
20641,10000,6,6
20642,10000,13,8
20643,10000,2,1
20644,10000,8,4
20645,10000,1,0
20646,10000,13,13
20647,10000,18,7
20648,10000,2,1
20649,10000,2,2
20650,10000,12,4
20651,10000,11,3
20652,10000,6,6
20653,10000,18,5
20654,10000,0,0
20655,10000,9,7
20656,10000,16,5
20657,10000,64,29
20658,10000,0,0
20659,10000,8,1
20660,10000,1,1
20661,10000,16,16
20662,10000,8,8
20663,10000,9,9
20664,10000,5,1
20665,10000,28,12
20666,10000,3,0
20667,10000,2,2
20668,10000,16,9
20669,10000,0,0
20670,10000,0,0
20671,10000,12,3
20672,10000,13,6
20673,10000,74,74
20674,10000,49,49
20675,10000,20,7
20676,10000,9,1
20677,10000,4,4
20678,10000,6,2
20679,10000,0,0
20680,10000,8,2
20681,10000,38,14
20682,10000,7,2
20683,10000,17,9
20684,10000,7,0
20685,10000,4,0
20686,10000,4,1
20687,10000,8,3
20688,10000,2,2
20689,10000,1,1
20690,10000,6,6
20691,10000,5,2
20692,10000,14,14
20693,10000,2,2
20694,10000,2,2
20695,10000,0,0
20696,10000,2,2
20697,10000,6,2
20698,10000,0,0
20699,10000,0,0
20700,10000,1,1
20701,10000,32,32
20702,10000,4,1
20703,10000,1,0
20704,10000,4,4
20705,10000,10,10
20706,10000,26,26
20707,10000,5,0
20708,10000,1,1
20709,10000,15,5
20710,10000,21,6
20711,10000,1,0
20712,10000,12,4
20713,10000,14,8
20714,10000,26,26
20715,10000,0,0
20716,10000,1,0
20717,10000,7,7
20718,10000,1,1
20719,10000,9,2
20720,10000,7,2
20721,10000,31,31
20722,10000,1,0
20723,10000,10,10
20724,10000,10,10
20725,10000,39,15
20726,10000,13,5
20727,10000,14,14
20728,10000,0,0
20729,10000,5,5
20730,10000,10,2
20731,10000,5,2
20732,10000,17,4
20733,10000,0,0
20734,10000,0,0
20735,10000,14,14
20736,10000,3,3
20737,10000,39,15
20738,10000,0,0
20739,10000,1,0
20740,10000,1,1
20741,10000,7,7
20742,10000,5,5
20743,10000,12,5
20744,10000,10,5
20745,10000,2,2
20746,10000,0,0
20747,10000,54,54
20748,10000,54,18
20749,10000,18,18
20750,10000,52,52
20751,10000,6,3
20752,10000,0,0
20753,10000,70,70
20754,10000,5,5
20755,10000,0,0
20756,10000,1,1
20757,10000,4,0
20758,10000,42,17
20759,10000,30,9
20760,10000,0,0
20761,10000,47,47
20762,10000,2,1
20763,10000,62,62
20764,10000,3,1
20765,10000,7,7
20766,10000,19,9
20767,10000,31,11
20768,10000,2,1
20769,10000,0,0
20770,10000,7,7
20771,10000,36,12
20772,10000,0,0
20773,10000,2,2
20774,10000,23,10
20775,10000,43,14
20776,10000,1,1
20777,10000,3,1
20778,10000,11,11
20779,10000,24,10
20780,10000,2,2
20781,10000,2,0
20782,10000,12,12
20783,10000,18,18
20784,10000,24,9
20785,10000,56,56
20786,10000,0,0
20787,10000,0,0
20788,10000,4,0
20789,10000,29,29
20790,10000,11,11
20791,10000,5,2
20792,10000,4,2
20793,10000,4,2
20794,10000,23,9
20795,10000,10,3
20796,10000,3,0
20797,10000,6,2
20798,10000,12,12
20799,10000,1,1
20800,10000,0,0
20801,10000,29,9
20802,10000,0,0
20803,10000,21,5
20804,10000,65,25
20805,10000,19,19
20806,10000,4,1
20807,10000,1,0
20808,10000,3,1
20809,10000,2,0
20810,10000,9,9
20811,10000,0,0
20812,10000,2,1
20813,10000,0,0
20814,10000,13,13
20815,10000,1,1
20816,10000,37,11
20817,10000,0,0
20818,10000,37,10
20819,10000,25,11
20820,10000,5,0
20821,10000,53,53
20822,10000,8,2
20823,10000,62,22
20824,10000,34,11
20825,10000,16,5
20826,10000,29,10
20827,10000,3,3
20828,10000,0,0
20829,10000,4,2
20830,10000,14,14
20831,10000,1,1
20832,10000,13,5
20833,10000,6,1
20834,10000,0,0
20835,10000,3,2
20836,10000,1,1
20837,10000,0,0
20838,10000,4,1
20839,10000,17,7
20840,10000,0,0
20841,10000,0,0
20842,10000,1,0
20843,10000,16,9
20844,10000,7,0
20845,10000,2,1
20846,10000,0,0
20847,10000,9,9
20848,10000,7,1
20849,10000,0,0
20850,10000,30,30
20851,10000,1,1
20852,10000,4,2
20853,10000,12,12
20854,10000,6,3
20855,10000,18,18
20856,10000,3,1
20857,10000,2,0
20858,10000,15,6
20859,10000,1,0
20860,10000,29,29
20861,10000,4,2
20862,10000,28,13
20863,10000,5,2
20864,10000,1,0
20865,10000,0,0
20866,10000,40,23
20867,10000,2,2
20868,10000,10,5
20869,10000,10,0
20870,10000,4,2
20871,10000,0,0
20872,10000,16,16
20873,10000,4,4
20874,10000,11,2
20875,10000,12,4
20876,10000,5,4
20877,10000,1,1
20878,10000,15,5
20879,10000,1,1
20880,10000,12,5
20881,10000,5,2
20882,10000,0,0
20883,10000,0,0
20884,10000,1,0
20885,10000,0,0
20886,10000,16,16
20887,10000,2,1
20888,10000,1,1
20889,10000,0,0
20890,10000,0,0
20891,10000,6,2
20892,10000,2,2
20893,10000,71,23
20894,10000,4,0
20895,10000,1,1
20896,10000,5,0
20897,10000,4,4
20898,10000,3,1
20899,10000,1,0
20900,10000,0,0
20901,10000,10,10
20902,10000,10,6
20903,10000,9,9
20904,10000,0,0
20905,10000,9,1
20906,10000,0,0
20907,10000,25,25
20908,10000,0,0
20909,10000,3,3
20910,10000,0,0
20911,10000,5,5
20912,10000,46,18
20913,10000,3,3
20914,10000,4,0
20915,10000,3,3
20916,10000,74,74
20917,10000,11,5
20918,10000,11,11
20919,10000,26,26
20920,10000,2,1
20921,10000,2,1
20922,10000,15,7
20923,10000,16,7
20924,10000,2,1
20925,10000,0,0
20926,10000,4,2
20927,10000,29,29
20928,10000,10,3
20929,10000,69,69
20930,10000,40,15
20931,10000,6,1
20932,10000,47,47
20933,10000,1,1
20934,10000,0,0
20935,10000,7,1
20936,10000,13,4
20937,10000,8,8
20938,10000,5,5
20939,10000,29,8
20940,10000,3,0
20941,10000,5,5
20942,10000,64,31
20943,10000,2,2
20944,10000,0,0
20945,10000,1,1
20946,10000,20,6
20947,10000,1,0
20948,10000,1,1
20949,10000,49,19
20950,10000,21,7
20951,10000,4,2
20952,10000,0,0
20953,10000,2,1
20954,10000,3,3
20955,10000,51,21
20956,10000,2,2
20957,10000,1,1
20958,10000,4,2
20959,10000,3,3
20960,10000,5,1
20961,10000,0,0
20962,10000,0,0
20963,10000,1,1
20964,10000,22,22
20965,10000,7,1
20966,10000,6,6
20967,10000,2,2
20968,10000,5,1
20969,10000,1,1
20970,10000,3,3
20971,10000,0,0
20972,10000,18,7
20973,10000,12,12
20974,10000,0,0
20975,10000,0,0
20976,10000,13,13
20977,10000,15,6
20978,10000,27,27
20979,10000,17,10
20980,10000,3,1
20981,10000,10,4
20982,10000,4,1
20983,10000,1,1
20984,10000,0,0
20985,10000,1,0
20986,10000,2,2
20987,10000,0,0
20988,10000,2,0
20989,10000,1,0
20990,10000,1,0
20991,10000,21,21
20992,10000,2,2
20993,10000,24,8
20994,10000,1,0
20995,10000,0,0
20996,10000,1,0
20997,10000,2,0
20998,10000,15,8
20999,10000,3,2
21000,10000,49,20
21001,10000,22,4
21002,10000,1,1
21003,10000,4,2
21004,10000,3,3
21005,10000,0,0
21006,10000,1,0
21007,10000,7,2
21008,10000,15,6
21009,10000,80,29
21010,10000,1,1
21011,10000,21,4
21012,10000,56,23
21013,10000,49,49
21014,10000,8,4
21015,10000,4,4
21016,10000,7,7
21017,10000,13,7
21018,10000,13,5
21019,10000,3,3
21020,10000,56,56
21021,10000,0,0
21022,10000,1,0
21023,10000,0,0
21024,10000,19,10
21025,10000,5,5
21026,10000,5,0
21027,10000,45,14
21028,10000,0,0
21029,10000,15,6
21030,10000,6,1
21031,10000,27,27
21032,10000,5,1
21033,10000,10,4
21034,10000,36,36
21035,10000,1,1
21036,10000,0,0
21037,10000,16,3
21038,10000,0,0
21039,10000,0,0
21040,10000,0,0
21041,10000,16,16
21042,10000,1,1
21043,10000,29,12
21044,10000,0,0
21045,10000,14,4
21046,10000,14,14
21047,10000,0,0
21048,10000,2,2
21049,10000,11,11
21050,10000,6,2
21051,10000,15,10
21052,10000,0,0
21053,10000,36,16
21054,10000,15,6
21055,10000,7,7
21056,10000,12,12
21057,10000,1,1
21058,10000,8,4
21059,10000,4,4
21060,10000,16,6
21061,10000,1,1
21062,10000,7,5
21063,10000,27,27
21064,10000,33,13
21065,10000,1,1
21066,10000,20,8
21067,10000,17,10
21068,10000,25,25
21069,10000,7,1
21070,10000,16,6
21071,10000,19,3
21072,10000,1,0
21073,10000,1,1
21074,10000,38,38
21075,10000,19,19
21076,10000,42,20
21077,10000,4,2
21078,10000,11,11
21079,10000,10,10
21080,10000,13,4
21081,10000,23,12
21082,10000,23,8
21083,10000,0,0
21084,10000,57,18
21085,10000,12,12
21086,10000,27,9
21087,10000,39,12
21088,10000,10,7
21089,10000,1,1
21090,10000,0,0
21091,10000,9,9
21092,10000,0,0
21093,10000,2,1
21094,10000,7,1
21095,10000,10,10
21096,10000,2,1
21097,10000,19,7
21098,10000,11,5
21099,10000,17,7
21100,10000,36,9
21101,10000,0,0
21102,10000,23,4
21103,10000,7,1
21104,10000,1,1
21105,10000,22,22
21106,10000,1,1
21107,10000,21,21
21108,10000,46,13
21109,10000,12,7
21110,10000,0,0
21111,10000,34,14
21112,10000,2,1
21113,10000,12,12
21114,10000,8,8
21115,10000,0,0
21116,10000,3,3
21117,10000,23,10
21118,10000,10,4
21119,10000,32,12
21120,10000,0,0
21121,10000,0,0
21122,10000,11,5
21123,10000,5,3
21124,10000,1,0
21125,10000,7,2
21126,10000,3,3
21127,10000,1,1
21128,10000,9,9
21129,10000,30,11
21130,10000,0,0
21131,10000,6,3
21132,10000,11,11
21133,10000,4,1
21134,10000,0,0
21135,10000,15,6
21136,10000,5,1
21137,10000,29,29
21138,10000,6,6
21139,10000,7,3
21140,10000,2,2
21141,10000,1,1
21142,10000,23,23
21143,10000,12,7
21144,10000,3,1
21145,10000,1,1
21146,10000,9,9
21147,10000,2,0
21148,10000,23,23
21149,10000,0,0
21150,10000,0,0
21151,10000,25,25
21152,10000,10,4
21153,10000,50,17
21154,10000,0,0
21155,10000,35,35
21156,10000,1,1
21157,10000,0,0
21158,10000,3,2
21159,10000,8,8
21160,10000,43,43
21161,10000,4,4
21162,10000,15,2
21163,10000,4,4
21164,10000,7,1
21165,10000,3,3
21166,10000,14,14
21167,10000,0,0
21168,10000,0,0
21169,10000,15,15
21170,10000,13,6
21171,10000,28,28
21172,10000,31,8
21173,10000,70,27
21174,10000,6,3
21175,10000,3,3
21176,10000,0,0
21177,10000,3,2
21178,10000,4,1
21179,10000,9,3
21180,10000,12,12
21181,10000,75,27
21182,10000,52,52
21183,10000,0,0
21184,10000,47,15
21185,10000,3,2
21186,10000,11,11
21187,10000,1,0
21188,10000,11,11
21189,10000,6,2
21190,10000,28,11
21191,10000,1,1
21192,10000,62,23
21193,10000,6,3
21194,10000,2,2
21195,10000,4,1
21196,10000,24,10
21197,10000,2,2
21198,10000,1,1
21199,10000,21,7
21200,10000,13,6
21201,10000,0,0
21202,10000,9,4
21203,10000,3,1
21204,10000,3,3
21205,10000,2,0
21206,10000,2,2
21207,10000,34,34
21208,10000,13,2
21209,10000,0,0
21210,10000,1,0
21211,10000,11,4
21212,10000,2,0
21213,10000,0,0
21214,10000,16,9
21215,10000,6,2
21216,10000,9,3
21217,10000,50,50
21218,10000,11,7
21219,10000,16,6
21220,10000,11,11
21221,10000,31,14
21222,10000,25,10
21223,10000,11,3
21224,10000,0,0
21225,10000,4,4
21226,10000,31,11
21227,10000,12,6
21228,10000,1,1
21229,10000,2,1
21230,10000,6,2
21231,10000,25,7
21232,10000,12,8
21233,10000,15,3
21234,10000,67,67
21235,10000,4,1
21236,10000,38,13
21237,10000,0,0
21238,10000,0,0
21239,10000,0,0
21240,10000,2,1
21241,10000,6,1
21242,10000,3,3
21243,10000,7,4
21244,10000,25,6
21245,10000,25,11
21246,10000,3,2
21247,10000,8,2
21248,10000,4,2
21249,10000,0,0
21250,10000,3,1
21251,10000,8,8
21252,10000,0,0
21253,10000,0,0
21254,10000,6,2
21255,10000,7,4
21256,10000,6,6
21257,10000,0,0
21258,10000,0,0
21259,10000,2,2
21260,10000,40,40
21261,10000,7,4
21262,10000,0,0
21263,10000,4,1
21264,10000,4,4
21265,10000,1,0
21266,10000,10,2
21267,10000,9,3
21268,10000,11,11
21269,10000,0,0
21270,10000,0,0
21271,10000,0,0
21272,10000,17,8
21273,10000,5,3
21274,10000,0,0
21275,10000,0,0
21276,10000,0,0
21277,10000,23,12
21278,10000,1,1
21279,10000,2,1
21280,10000,26,8
21281,10000,0,0
21282,10000,1,0
21283,10000,25,9
21284,10000,29,15
21285,10000,6,3
21286,10000,0,0
21287,10000,14,5
21288,10000,0,0
21289,10000,4,1
21290,10000,9,4
21291,10000,28,8
21292,10000,9,2
21293,10000,0,0
21294,10000,15,8
21295,10000,7,7
21296,10000,1,1
21297,10000,7,1
21298,10000,9,9
21299,10000,5,1
21300,10000,3,0
21301,10000,0,0
21302,10000,10,10
21303,10000,18,18
21304,10000,0,0
21305,10000,0,0
21306,10000,0,0
21307,10000,2,2
21308,10000,2,2
21309,10000,38,14
21310,10000,2,2
21311,10000,13,13
21312,10000,12,12
21313,10000,1,0
21314,10000,4,4
21315,10000,0,0
21316,10000,11,4
21317,10000,22,22
21318,10000,2,2
21319,10000,8,8
21320,10000,0,0
21321,10000,41,10
21322,10000,10,10
21323,10000,12,4
21324,10000,2,1
21325,10000,8,4
21326,10000,7,7
21327,10000,10,4
21328,10000,1,1
21329,10000,52,52
21330,10000,0,0
21331,10000,11,2
21332,10000,5,2
21333,10000,2,2
21334,10000,16,10
21335,10000,4,2
21336,10000,14,3
21337,10000,4,4
21338,10000,13,4
21339,10000,3,0
21340,10000,3,3
21341,10000,1,0
21342,10000,34,14
21343,10000,2,0
21344,10000,42,13
21345,10000,8,8
21346,10000,32,8
21347,10000,0,0
21348,10000,8,1
21349,10000,1,1
21350,10000,2,2
21351,10000,26,11
21352,10000,0,0
21353,10000,0,0
21354,10000,0,0
21355,10000,15,15
21356,10000,3,1
21357,10000,37,18
21358,10000,45,16
21359,10000,2,0
21360,10000,22,10
21361,10000,4,4
21362,10000,7,7
21363,10000,14,14
21364,10000,39,39
21365,10000,16,9
21366,10000,3,2
21367,10000,32,32
21368,10000,32,32
21369,10000,57,23
21370,10000,0,0
21371,10000,5,1
21372,10000,0,0
21373,10000,26,10
21374,10000,2,2
21375,10000,1,1
21376,10000,19,7
21377,10000,4,1
21378,10000,2,0
21379,10000,7,7
21380,10000,67,27
21381,10000,3,3
21382,10000,5,1
21383,10000,4,3
21384,10000,6,6
21385,10000,1,0
21386,10000,22,9
21387,10000,6,1
21388,10000,11,11
21389,10000,0,0
21390,10000,4,2
21391,10000,38,12
21392,10000,48,48
21393,10000,13,7
21394,10000,3,3
21395,10000,18,3
21396,10000,3,3
21397,10000,0,0
21398,10000,41,41
21399,10000,2,0
21400,10000,24,24
21401,10000,0,0
21402,10000,25,13
21403,10000,0,0
21404,10000,0,0
21405,10000,9,3
21406,10000,8,8
21407,10000,0,0
21408,10000,0,0
21409,10000,3,3
21410,10000,1,1
21411,10000,14,14
21412,10000,3,3
21413,10000,0,0
21414,10000,13,4
21415,10000,3,3
21416,10000,3,3
21417,10000,16,16
21418,10000,9,3
21419,10000,5,5
21420,10000,1,1
21421,10000,1,1
21422,10000,3,1
21423,10000,2,0
21424,10000,59,59
21425,10000,4,2
21426,10000,9,9
21427,10000,24,7
21428,10000,0,0
21429,10000,7,4
21430,10000,2,2
21431,10000,12,12
21432,10000,4,2
21433,10000,3,0
21434,10000,18,18
21435,10000,8,8
21436,10000,2,0
21437,10000,1,1
21438,10000,9,9
21439,10000,0,0
21440,10000,37,37
21441,10000,0,0
21442,10000,3,0
21443,10000,6,2
21444,10000,30,30
21445,10000,1,1
21446,10000,1,1
21447,10000,44,20
21448,10000,47,47
21449,10000,42,42
21450,10000,15,6
21451,10000,2,0
21452,10000,3,1
21453,10000,20,20
21454,10000,0,0
21455,10000,2,1
21456,10000,0,0
21457,10000,13,13
21458,10000,25,25
21459,10000,7,1
21460,10000,2,1
21461,10000,29,29
21462,10000,22,22
21463,10000,14,5
21464,10000,47,17
21465,10000,1,1
21466,10000,4,0
21467,10000,4,4
21468,10000,14,6
21469,10000,2,2
21470,10000,5,2
21471,10000,5,2
21472,10000,50,19
21473,10000,6,6
21474,10000,46,46
21475,10000,0,0
21476,10000,58,17
21477,10000,4,4
21478,10000,0,0
21479,10000,1,1
21480,10000,18,7
21481,10000,1,0
21482,10000,4,4
21483,10000,8,8
21484,10000,19,3
21485,10000,2,2
21486,10000,27,27
21487,10000,1,0
21488,10000,2,0
21489,10000,16,10
21490,10000,38,15
21491,10000,26,8
21492,10000,6,1
21493,10000,7,3
21494,10000,8,4
21495,10000,3,1
21496,10000,6,6
21497,10000,56,21
21498,10000,12,5
21499,10000,27,9
21500,10000,26,26
21501,10000,1,1
